order_id,customer_id,order_date,order_status,payment_method,total_amount
ORD008464,CUST03627,2025-06-12,completed,COD,4498
ORD008465,CUST03627,2026-05-03,completed,NetBanking,699
ORD008466,CUST03628,2026-08-14,completed,NetBanking,2499
ORD008467,CUST03629,2026-07-22,completed,Card,2798
ORD008468,CUST03630,2025-07-15,completed,COD,2798
ORD008469,CUST03631,2026-01-24,completed,Card,699
ORD008470,CUST03631,2025-04-13,completed,UPI,499
ORD008471,CUST03631,2026-03-27,completed,Card,4298
ORD008472,CUST03631,2025-06-27,completed,NetBanking,2499
ORD008473,CUST03631,2025-05-06,completed,Card,2198
ORD008474,CUST03631,2025-09-22,completed,UPI,999
ORD008475,CUST03631,2025-11-27,completed,NetBanking,1499
ORD008476,CUST03632,2025-11-19,completed,COD,699
ORD008477,CUST03634,2025-12-28,completed,UPI,7897
ORD008478,CUST03635,2025-05-15,completed,UPI,5797
ORD008479,CUST03635,2026-02-01,completed,UPI,2499
ORD008480,CUST03635,2025-06-27,completed,Card,1799
ORD008481,CUST03635,2025-07-30,completed,UPI,5297
ORD008482,CUST03637,2026-05-30,returned,UPI,699
ORD008483,CUST03637,2025-12-06,completed,NetBanking,4197
ORD008484,CUST03637,2026-05-13,completed,Card,3698
ORD008485,CUST03638,2026-06-13,completed,NetBanking,499
ORD008486,CUST03640,2026-05-24,completed,NetBanking,2999
ORD008487,CUST03641,2026-08-20,completed,UPI,3498
ORD008488,CUST03641,2026-01-06,completed,Card,3998
ORD008489,CUST03641,2025-06-23,cancelled,UPI,699
ORD008490,CUST03641,2026-08-17,completed,NetBanking,499
ORD008491,CUST03642,2025-09-09,completed,NetBanking,3197
ORD008492,CUST03642,2026-03-01,completed,COD,4797
ORD008493,CUST03642,2025-06-19,completed,NetBanking,3898
ORD008494,CUST03642,2025-05-06,completed,Card,4797
ORD008495,CUST03642,2026-05-26,completed,NetBanking,5997
ORD008496,CUST03643,2025-10-31,completed,UPI,3997
ORD008497,CUST03643,2025-10-04,completed,COD,1198
ORD008498,CUST03643,2025-05-18,completed,NetBanking,3497
ORD008499,CUST03643,2026-05-27,completed,UPI,1498
ORD008500,CUST03643,2026-02-25,cancelled,COD,2499
ORD008501,CUST03645,2025-04-20,completed,Card,1499
ORD008502,CUST03645,2025-08-03,completed,NetBanking,2698
ORD008503,CUST03645,2026-03-02,completed,UPI,3198
ORD008504,CUST03645,2026-04-08,completed,Card,4097
ORD008505,CUST03645,2026-06-24,completed,NetBanking,699
ORD008506,CUST03645,2026-07-27,completed,COD,5297
ORD008507,CUST03645,2026-01-30,completed,NetBanking,6297
ORD008508,CUST03647,2025-05-25,completed,COD,3098
ORD008509,CUST03648,2025-06-16,completed,COD,999
ORD008510,CUST03648,2026-01-05,completed,COD,3297
ORD008511,CUST03648,2025-05-26,completed,NetBanking,2398
ORD008512,CUST03648,2025-07-17,completed,UPI,6997
ORD008513,CUST03649,2025-03-31,completed,COD,5298
ORD008514,CUST03649,2026-04-15,completed,COD,2499
ORD008515,CUST03649,2025-12-06,completed,COD,6997
ORD008516,CUST03649,2025-11-17,completed,UPI,3098
ORD008517,CUST03649,2025-07-16,completed,COD,6998
ORD008518,CUST03650,2026-03-16,completed,UPI,4697
ORD008519,CUST03650,2026-01-16,completed,COD,4298
ORD008520,CUST03650,2025-11-13,completed,UPI,2499
ORD008521,CUST03650,2026-08-11,returned,UPI,4797
ORD008522,CUST03650,2025-06-11,completed,Card,4297
ORD008523,CUST03650,2026-04-16,completed,COD,5497
ORD008524,CUST03651,2025-10-04,completed,Card,6097
ORD008525,CUST03652,2025-04-24,completed,COD,899
ORD008526,CUST03654,2025-04-07,completed,Card,1499
ORD008527,CUST03655,2025-03-20,completed,Card,1299
ORD008528,CUST03655,2025-05-30,completed,COD,6498
ORD008529,CUST03655,2025-05-02,completed,COD,2499
ORD008530,CUST03656,2026-06-29,completed,COD,3498
ORD008531,CUST03657,2026-01-27,cancelled,Card,5497
ORD008532,CUST03657,2025-03-15,completed,COD,2498
ORD008533,CUST03657,2026-03-12,completed,Card,2998
ORD008534,CUST03658,2026-06-23,completed,Card,3997
ORD008535,CUST03659,2025-11-30,completed,Card,699
ORD008536,CUST03660,2025-06-11,completed,Card,4298
ORD008537,CUST03661,2025-11-30,completed,COD,5798
ORD008538,CUST03661,2026-01-31,completed,UPI,5597
ORD008539,CUST03661,2026-04-02,completed,UPI,2998
ORD008540,CUST03661,2026-03-01,completed,COD,2999
ORD008541,CUST03662,2025-04-16,completed,UPI,3098
ORD008542,CUST03662,2026-03-30,completed,COD,2499
ORD008543,CUST03663,2026-05-22,completed,Card,5798
ORD008544,CUST03664,2025-06-05,returned,NetBanking,2298
ORD008545,CUST03664,2025-03-02,completed,COD,3398
ORD008546,CUST03664,2026-07-29,completed,Card,1798
ORD008547,CUST03664,2025-09-29,completed,COD,1498
ORD008548,CUST03664,2025-10-03,completed,COD,4297
ORD008549,CUST03664,2025-03-03,completed,Card,2398
ORD008550,CUST03665,2025-05-03,completed,COD,2499
ORD008551,CUST03666,2026-03-13,completed,UPI,4797
ORD008552,CUST03667,2026-02-10,completed,COD,999
ORD008553,CUST03669,2025-03-29,completed,COD,6797
ORD008554,CUST03669,2025-04-24,completed,Card,3098
ORD008555,CUST03670,2025-10-04,completed,Card,7497
ORD008556,CUST03671,2025-06-05,completed,COD,3197
ORD008557,CUST03671,2026-08-04,cancelled,COD,3998
ORD008558,CUST03671,2026-04-13,completed,Card,2499
ORD008559,CUST03671,2026-07-15,completed,COD,6498
ORD008560,CUST03671,2026-07-22,completed,UPI,2498
ORD008561,CUST03671,2026-01-20,completed,UPI,2198
ORD008562,CUST03672,2026-04-24,completed,NetBanking,1198
ORD008563,CUST03672,2025-11-26,completed,COD,1898
ORD008564,CUST03672,2026-07-30,completed,NetBanking,3297
ORD008565,CUST03672,2025-08-08,completed,Card,3999
ORD008566,CUST03672,2026-05-01,completed,COD,1499
ORD008567,CUST03672,2026-06-01,completed,Card,499
ORD008568,CUST03673,2026-01-17,completed,NetBanking,2998
ORD008569,CUST03673,2025-03-28,returned,UPI,3397
ORD008570,CUST03673,2025-11-24,completed,COD,2398
ORD008571,CUST03673,2025-10-31,completed,Card,1698
ORD008572,CUST03673,2025-11-04,completed,Card,2498
ORD008573,CUST03674,2026-07-14,completed,NetBanking,2499
ORD008574,CUST03675,2025-04-19,completed,UPI,2499
ORD008575,CUST03675,2026-05-19,completed,COD,7697
ORD008576,CUST03675,2025-09-06,completed,Card,2499
ORD008577,CUST03676,2025-06-14,completed,UPI,1798
ORD008578,CUST03677,2025-05-26,completed,COD,1499
ORD008579,CUST03678,2025-08-12,completed,Card,999
ORD008580,CUST03678,2025-09-16,completed,NetBanking,3498
ORD008581,CUST03680,2026-03-18,completed,COD,5297
ORD008582,CUST03680,2025-10-29,completed,UPI,899
ORD008583,CUST03681,2026-02-13,completed,NetBanking,3198
ORD008584,CUST03681,2025-09-19,completed,NetBanking,2998
ORD008585,CUST03681,2025-11-23,completed,UPI,4097
ORD008586,CUST03681,2025-07-06,completed,UPI,8797
ORD008587,CUST03681,2025-12-26,completed,UPI,7397
ORD008588,CUST03681,2025-06-08,completed,Card,6498
ORD008589,CUST03682,2025-11-30,completed,UPI,3999
ORD008590,CUST03682,2026-07-14,completed,COD,1799
ORD008591,CUST03682,2026-07-05,completed,NetBanking,4298
ORD008592,CUST03682,2025-04-11,completed,UPI,3297
ORD008593,CUST03682,2025-09-20,completed,UPI,699
ORD008594,CUST03682,2025-11-11,completed,UPI,3997
ORD008595,CUST03682,2026-01-19,completed,Card,3998
ORD008596,CUST03682,2025-03-24,completed,NetBanking,499
ORD008597,CUST03683,2025-10-20,completed,COD,4698
ORD008598,CUST03683,2025-06-22,cancelled,NetBanking,1798
ORD008599,CUST03683,2025-12-27,completed,UPI,4797
ORD008600,CUST03683,2026-07-31,completed,NetBanking,6197
ORD008601,CUST03683,2025-11-30,completed,NetBanking,3998
ORD008602,CUST03683,2025-09-12,completed,Card,6498
ORD008603,CUST03684,2025-05-17,completed,COD,4998
ORD008604,CUST03686,2025-09-29,completed,Card,2499
ORD008605,CUST03687,2026-03-29,completed,Card,3898
ORD008606,CUST03688,2025-03-13,completed,UPI,1799
ORD008607,CUST03688,2026-03-18,completed,Card,5798
ORD008608,CUST03688,2026-05-18,completed,UPI,7397
ORD008609,CUST03688,2025-12-14,cancelled,COD,999
ORD008610,CUST03689,2025-11-25,completed,Card,2798
ORD008611,CUST03689,2026-01-06,completed,Card,4298
ORD008612,CUST03690,2025-03-03,completed,UPI,3498
ORD008613,CUST03691,2025-05-09,completed,Card,6498
ORD008614,CUST03692,2025-03-12,completed,COD,999
ORD008615,CUST03692,2026-02-11,completed,COD,2499
ORD008616,CUST03693,2025-12-30,completed,Card,1799
ORD008617,CUST03694,2026-02-28,completed,UPI,2499
ORD008618,CUST03695,2025-04-07,completed,UPI,5298
ORD008619,CUST03695,2026-05-05,completed,NetBanking,1498
ORD008620,CUST03695,2025-11-01,completed,NetBanking,2198
ORD008621,CUST03697,2026-07-11,completed,COD,5798
ORD008622,CUST03697,2025-04-05,completed,COD,2198
ORD008623,CUST03698,2025-09-13,completed,NetBanking,5797
ORD008624,CUST03698,2026-01-01,completed,Card,3498
ORD008625,CUST03699,2026-08-11,completed,UPI,3797
ORD008626,CUST03699,2026-08-08,completed,Card,2999
ORD008627,CUST03701,2025-05-09,completed,COD,2499
ORD008628,CUST03703,2025-04-16,completed,Card,4298
ORD008629,CUST03704,2026-07-10,completed,COD,2398
ORD008630,CUST03704,2025-10-28,completed,COD,699
ORD008631,CUST03704,2025-09-03,completed,NetBanking,3999
ORD008632,CUST03704,2026-03-07,completed,NetBanking,5297
ORD008633,CUST03705,2026-05-13,completed,NetBanking,3898
ORD008634,CUST03705,2026-03-29,completed,NetBanking,2499
ORD008635,CUST03705,2025-09-03,completed,UPI,2798
ORD008636,CUST03705,2026-01-19,completed,COD,2999
ORD008637,CUST03705,2026-03-21,completed,Card,2499
ORD008638,CUST03705,2026-04-24,completed,NetBanking,1798
ORD008639,CUST03706,2025-09-03,completed,COD,3697
ORD008640,CUST03706,2026-04-14,returned,COD,899
ORD008641,CUST03707,2026-07-29,completed,UPI,499
ORD008642,CUST03707,2026-01-29,completed,NetBanking,499
ORD008643,CUST03707,2026-02-07,completed,Card,2999
ORD008644,CUST03708,2026-02-18,completed,COD,3998
ORD008645,CUST03708,2026-05-14,completed,UPI,7797
ORD008646,CUST03708,2025-03-09,cancelled,Card,1499
ORD008647,CUST03709,2026-03-13,completed,UPI,5197
ORD008648,CUST03710,2025-11-30,completed,COD,6197
ORD008649,CUST03711,2026-03-23,cancelled,Card,1799
ORD008650,CUST03711,2026-04-23,completed,UPI,7997
ORD008651,CUST03711,2026-03-16,completed,NetBanking,5498
ORD008652,CUST03711,2026-03-27,completed,Card,3298
ORD008653,CUST03711,2025-10-05,completed,UPI,3398
ORD008654,CUST03712,2026-06-19,completed,NetBanking,1898
ORD008655,CUST03712,2025-11-07,completed,NetBanking,3999
ORD008656,CUST03713,2026-06-20,cancelled,COD,1698
ORD008657,CUST03713,2026-06-27,completed,COD,2999
ORD008658,CUST03713,2025-09-18,completed,COD,3798
ORD008659,CUST03713,2025-07-24,returned,UPI,2197
ORD008660,CUST03713,2025-08-20,completed,UPI,2998
ORD008661,CUST03714,2025-11-14,completed,COD,2499
ORD008662,CUST03714,2026-07-31,completed,UPI,2499
ORD008663,CUST03714,2025-08-19,completed,Card,999
ORD008664,CUST03714,2025-03-17,completed,Card,5498
ORD008665,CUST03714,2025-10-22,completed,Card,1998
ORD008666,CUST03715,2025-11-21,completed,COD,4298
ORD008667,CUST03716,2025-12-26,completed,UPI,4298
ORD008668,CUST03717,2025-06-07,returned,NetBanking,4798
ORD008669,CUST03717,2025-03-16,completed,UPI,999
ORD008670,CUST03717,2026-03-03,completed,COD,2999
ORD008671,CUST03717,2025-09-16,completed,COD,3798
ORD008672,CUST03717,2026-02-21,completed,UPI,3999
ORD008673,CUST03717,2025-10-17,completed,COD,6998
ORD008674,CUST03718,2026-07-17,completed,Card,699
ORD008675,CUST03719,2025-11-28,completed,NetBanking,4797
ORD008676,CUST03719,2026-03-19,completed,Card,5997
ORD008677,CUST03719,2025-12-02,completed,UPI,5298
ORD008678,CUST03719,2025-09-30,completed,NetBanking,4498
ORD008679,CUST03719,2026-08-06,returned,Card,2499
ORD008680,CUST03719,2026-04-04,completed,COD,3298
ORD008681,CUST03719,2025-12-18,completed,UPI,2999
ORD008682,CUST03719,2025-08-26,completed,COD,2999
ORD008683,CUST03720,2025-09-20,completed,UPI,2499
ORD008684,CUST03720,2025-10-19,completed,UPI,2198
ORD008685,CUST03720,2025-12-17,completed,UPI,2798
ORD008686,CUST03720,2026-06-10,completed,Card,4798
ORD008687,CUST03720,2025-06-02,completed,UPI,1398
ORD008688,CUST03720,2025-05-22,completed,NetBanking,699
ORD008689,CUST03721,2026-07-07,completed,UPI,5498
ORD008690,CUST03721,2025-07-24,completed,Card,4498
ORD008691,CUST03722,2026-07-29,completed,Card,899
ORD008692,CUST03722,2026-02-19,completed,NetBanking,2998
ORD008693,CUST03722,2025-06-26,returned,Card,2198
ORD008694,CUST03722,2026-02-06,completed,COD,2998
ORD008695,CUST03722,2025-06-25,returned,NetBanking,2499
ORD008696,CUST03723,2026-07-30,completed,NetBanking,1799
ORD008697,CUST03724,2026-05-04,completed,COD,2499
ORD008698,CUST03724,2025-10-15,completed,Card,7497
ORD008699,CUST03724,2026-07-08,completed,COD,999
ORD008700,CUST03724,2026-05-24,completed,NetBanking,2499
ORD008701,CUST03725,2025-04-01,completed,COD,5498
ORD008702,CUST03725,2026-04-18,cancelled,UPI,999
ORD008703,CUST03725,2025-07-09,completed,Card,4498
ORD008704,CUST03726,2026-05-18,completed,UPI,2499
ORD008705,CUST03726,2026-07-06,completed,UPI,5297
ORD008706,CUST03726,2025-07-21,completed,Card,4798
ORD008707,CUST03726,2025-08-10,completed,Card,3998
ORD008708,CUST03726,2026-06-25,completed,COD,2499
ORD008709,CUST03726,2025-09-05,returned,UPI,699
ORD008710,CUST03726,2026-01-21,completed,Card,1799
ORD008711,CUST03726,2025-10-01,completed,NetBanking,899
ORD008712,CUST03727,2026-05-18,completed,Card,899
ORD008713,CUST03727,2026-05-12,completed,NetBanking,2998
ORD008714,CUST03727,2025-12-09,completed,Card,3498
ORD008715,CUST03727,2026-05-25,completed,Card,2998
ORD008716,CUST03728,2026-05-16,completed,COD,3897
ORD008717,CUST03728,2026-02-24,completed,UPI,2198
ORD008718,CUST03728,2026-01-26,completed,COD,1799
ORD008719,CUST03730,2026-02-27,completed,COD,3198
ORD008720,CUST03732,2025-11-21,completed,NetBanking,5997
ORD008721,CUST03732,2026-05-24,completed,UPI,7297
ORD008722,CUST03732,2025-08-09,completed,COD,2999
ORD008723,CUST03732,2026-04-04,completed,Card,3498
ORD008724,CUST03732,2026-08-21,completed,UPI,699
ORD008725,CUST03733,2026-08-19,completed,COD,2499
ORD008726,CUST03734,2025-07-28,completed,NetBanking,3498
ORD008727,CUST03734,2025-11-04,completed,Card,5498
ORD008728,CUST03734,2026-01-24,completed,UPI,4297
ORD008729,CUST03734,2026-01-27,completed,NetBanking,1799
ORD008730,CUST03734,2026-05-18,completed,UPI,4498
ORD008731,CUST03736,2025-03-07,cancelled,NetBanking,6997
ORD008732,CUST03736,2026-01-19,completed,Card,3798
ORD008733,CUST03736,2026-01-15,completed,UPI,2499
ORD008734,CUST03736,2026-06-06,completed,NetBanking,3498
ORD008735,CUST03736,2025-07-14,completed,NetBanking,999
ORD008736,CUST03736,2026-01-28,completed,COD,2499
ORD008737,CUST03737,2026-03-24,completed,COD,2499
ORD008738,CUST03738,2025-08-06,completed,Card,4298
ORD008739,CUST03738,2025-07-17,completed,NetBanking,499
ORD008740,CUST03738,2025-11-23,completed,COD,3198
ORD008741,CUST03738,2026-01-28,completed,COD,4697
ORD008742,CUST03738,2025-06-17,completed,UPI,5497
ORD008743,CUST03738,2025-05-21,completed,Card,1998
ORD008744,CUST03739,2026-04-04,completed,UPI,4998
ORD008745,CUST03739,2026-06-22,completed,NetBanking,3998
ORD008746,CUST03739,2026-04-18,completed,Card,499
ORD008747,CUST03739,2025-03-25,completed,Card,1299
ORD008748,CUST03739,2026-02-11,completed,COD,4697
ORD008749,CUST03740,2026-04-18,completed,UPI,2499
ORD008750,CUST03741,2025-10-29,completed,UPI,6498
ORD008751,CUST03742,2026-03-06,completed,Card,6498
ORD008752,CUST03742,2026-05-18,returned,Card,3198
ORD008753,CUST03742,2025-09-13,completed,Card,3098
ORD008754,CUST03742,2025-12-04,completed,Card,3897
ORD008755,CUST03742,2026-05-06,completed,Card,2998
ORD008756,CUST03743,2025-04-15,completed,COD,1499
ORD008757,CUST03743,2026-07-14,completed,Card,3999
ORD008758,CUST03743,2025-08-25,completed,Card,2499
ORD008759,CUST03744,2026-06-17,completed,COD,3398
ORD008760,CUST03745,2025-12-21,cancelled,UPI,4698
ORD008761,CUST03745,2026-06-11,completed,UPI,2998
ORD008762,CUST03745,2025-09-02,completed,NetBanking,6498
ORD008763,CUST03745,2025-10-05,completed,Card,2499
ORD008764,CUST03745,2026-01-21,completed,NetBanking,6498
ORD008765,CUST03745,2025-08-29,completed,Card,3999
ORD008766,CUST03745,2026-04-04,completed,NetBanking,5298
ORD008767,CUST03745,2026-05-18,completed,Card,1499
ORD008768,CUST03746,2025-05-04,completed,Card,3098
ORD008769,CUST03746,2025-09-22,completed,COD,2298
ORD008770,CUST03746,2025-12-03,completed,Card,2499
ORD008771,CUST03746,2025-03-16,completed,UPI,4698
ORD008772,CUST03748,2025-08-08,completed,UPI,4097
ORD008773,CUST03750,2025-04-30,completed,UPI,6498
ORD008774,CUST03751,2025-11-03,completed,Card,3999
ORD008775,CUST03751,2026-02-23,completed,Card,2499
ORD008776,CUST03751,2025-09-17,completed,COD,3898
ORD008777,CUST03752,2025-08-30,completed,COD,2398
ORD008778,CUST03752,2026-02-04,completed,NetBanking,6997
ORD008779,CUST03752,2026-07-19,completed,COD,5697
ORD008780,CUST03752,2025-05-29,returned,COD,3498
ORD008781,CUST03752,2025-08-31,completed,UPI,899
ORD008782,CUST03752,2025-12-26,completed,Card,5498
ORD008783,CUST03752,2026-06-27,completed,NetBanking,3398
ORD008784,CUST03753,2025-06-13,completed,UPI,699
ORD008785,CUST03754,2025-11-02,completed,UPI,6697
ORD008786,CUST03754,2025-04-27,completed,COD,3998
ORD008787,CUST03754,2025-04-09,completed,Card,2499
ORD008788,CUST03754,2026-03-08,completed,NetBanking,699
ORD008789,CUST03754,2025-04-24,completed,COD,2499
ORD008790,CUST03754,2026-01-20,completed,NetBanking,1299
ORD008791,CUST03754,2025-04-24,completed,COD,2499
ORD008792,CUST03754,2025-05-22,completed,UPI,3498
ORD008793,CUST03755,2025-07-21,completed,COD,6797
ORD008794,CUST03755,2025-05-12,returned,NetBanking,3798
ORD008795,CUST03755,2026-02-27,completed,COD,4298
ORD008796,CUST03755,2025-07-04,cancelled,Card,4998
ORD008797,CUST03756,2026-01-07,completed,Card,2499
ORD008798,CUST03757,2026-06-07,cancelled,NetBanking,1698
ORD008799,CUST03757,2026-07-04,completed,UPI,5197
ORD008800,CUST03757,2026-07-04,completed,COD,3999
ORD008801,CUST03758,2025-08-24,completed,UPI,2998
ORD008802,CUST03759,2025-09-03,completed,COD,4297
ORD008803,CUST03759,2025-08-16,completed,Card,3998
ORD008804,CUST03759,2026-06-29,completed,COD,1198
ORD008805,CUST03759,2026-01-01,completed,COD,699
ORD008806,CUST03760,2025-07-14,completed,NetBanking,3398
ORD008807,CUST03761,2025-10-25,completed,Card,1498
ORD008808,CUST03761,2025-12-17,completed,Card,2998
ORD008809,CUST03761,2025-08-22,completed,NetBanking,2998
ORD008810,CUST03761,2025-03-02,completed,COD,2198
ORD008811,CUST03761,2025-09-10,completed,COD,2499
ORD008812,CUST03761,2025-12-18,completed,Card,1799
ORD008813,CUST03762,2025-08-20,completed,COD,3999
ORD008814,CUST03762,2025-07-22,completed,UPI,2798
ORD008815,CUST03762,2025-08-01,completed,Card,699
ORD008816,CUST03763,2026-03-16,completed,UPI,1499
ORD008817,CUST03763,2026-02-25,completed,COD,899
ORD008818,CUST03764,2026-04-05,completed,UPI,2499
ORD008819,CUST03765,2026-07-19,completed,Card,5597
ORD008820,CUST03765,2026-08-09,completed,COD,2498
ORD008821,CUST03765,2026-03-24,completed,NetBanking,999
ORD008822,CUST03765,2025-11-14,completed,COD,699
ORD008823,CUST03766,2025-11-24,completed,COD,4698
ORD008824,CUST03766,2025-07-03,completed,Card,3198
ORD008825,CUST03766,2025-07-24,completed,Card,2498
ORD008826,CUST03766,2026-01-04,completed,Card,4698
ORD008827,CUST03766,2025-11-04,completed,NetBanking,7697
ORD008828,CUST03766,2025-04-04,completed,Card,2998
ORD008829,CUST03767,2026-04-07,completed,COD,499
ORD008830,CUST03767,2026-06-07,completed,COD,699
ORD008831,CUST03768,2025-11-26,completed,Card,5498
ORD008832,CUST03771,2025-10-16,completed,COD,2499
ORD008833,CUST03772,2025-03-24,completed,NetBanking,5197
ORD008834,CUST03773,2026-06-09,completed,Card,5197
ORD008835,CUST03774,2026-08-09,completed,NetBanking,3997
ORD008836,CUST03774,2025-12-01,completed,UPI,5997
ORD008837,CUST03774,2026-08-18,completed,Card,4597
ORD008838,CUST03774,2026-06-10,completed,Card,2498
ORD008839,CUST03774,2025-09-11,completed,NetBanking,5498
ORD008840,CUST03774,2025-06-14,cancelled,Card,1698
ORD008841,CUST03776,2025-08-19,returned,Card,2499
ORD008842,CUST03777,2025-07-24,completed,Card,3098
ORD008843,CUST03777,2025-12-14,completed,Card,1299
ORD008844,CUST03778,2025-07-03,cancelled,COD,1499
ORD008845,CUST03778,2025-06-28,completed,NetBanking,2398
ORD008846,CUST03780,2026-08-14,completed,Card,499
ORD008847,CUST03780,2025-12-28,completed,NetBanking,5498
ORD008848,CUST03780,2026-01-19,completed,Card,3398
ORD008849,CUST03780,2026-04-15,completed,Card,7197
ORD008850,CUST03780,2025-11-25,completed,UPI,3698
ORD008851,CUST03780,2026-02-15,completed,NetBanking,1998
ORD008852,CUST03781,2025-10-03,completed,Card,5498
ORD008853,CUST03781,2026-01-28,completed,NetBanking,3398
ORD008854,CUST03782,2026-06-24,cancelled,COD,4998
ORD008855,CUST03782,2025-03-08,completed,COD,3798
ORD008856,CUST03782,2025-07-12,completed,COD,4798
ORD008857,CUST03782,2026-04-07,completed,UPI,2499
ORD008858,CUST03782,2026-07-21,completed,NetBanking,2998
ORD008859,CUST03783,2025-12-11,completed,UPI,6697
ORD008860,CUST03783,2025-03-03,returned,Card,4497
ORD008861,CUST03783,2026-05-18,completed,COD,999
ORD008862,CUST03783,2025-04-02,completed,COD,4997
ORD008863,CUST03783,2025-06-30,completed,Card,3198
ORD008864,CUST03784,2026-07-25,completed,COD,699
ORD008865,CUST03784,2026-01-12,completed,UPI,899
ORD008866,CUST03784,2025-07-21,completed,NetBanking,5797
ORD008867,CUST03784,2025-09-27,completed,UPI,3198
ORD008868,CUST03784,2025-04-22,completed,COD,2498
ORD008869,CUST03785,2026-07-04,completed,NetBanking,6997
ORD008870,CUST03785,2025-04-13,completed,COD,3098
ORD008871,CUST03785,2026-05-11,completed,Card,2999
ORD008872,CUST03786,2025-03-08,completed,NetBanking,4298
ORD008873,CUST03786,2025-08-08,completed,Card,3998
ORD008874,CUST03786,2025-12-11,completed,UPI,2499
ORD008875,CUST03787,2025-06-19,returned,NetBanking,2499
ORD008876,CUST03788,2025-11-01,completed,COD,2697
ORD008877,CUST03789,2026-06-17,completed,Card,699
ORD008878,CUST03789,2025-03-13,completed,Card,1299
ORD008879,CUST03790,2025-06-05,completed,Card,5498
ORD008880,CUST03790,2025-10-11,completed,Card,4298
ORD008881,CUST03790,2025-05-02,completed,COD,3897
ORD008882,CUST03790,2026-04-08,completed,UPI,699
ORD008883,CUST03791,2026-08-09,completed,UPI,3997
ORD008884,CUST03791,2026-02-28,completed,Card,2798
ORD008885,CUST03791,2025-05-15,completed,UPI,4298
ORD008886,CUST03792,2026-05-31,completed,COD,2499
ORD008887,CUST03792,2025-11-12,completed,Card,899
ORD008888,CUST03792,2025-10-05,completed,NetBanking,5697
ORD008889,CUST03792,2026-02-18,completed,UPI,1998
ORD008890,CUST03793,2025-11-29,completed,UPI,499
ORD008891,CUST03793,2025-05-15,completed,NetBanking,2998
ORD008892,CUST03793,2026-08-15,completed,UPI,4498
ORD008893,CUST03793,2025-03-31,completed,NetBanking,2398
ORD008894,CUST03793,2026-02-01,completed,UPI,3998
ORD008895,CUST03793,2026-08-18,completed,Card,2499
ORD008896,CUST03794,2025-05-21,completed,COD,5597
ORD008897,CUST03795,2026-01-02,completed,Card,1499
ORD008898,CUST03796,2025-08-20,completed,Card,1299
ORD008899,CUST03797,2025-04-06,completed,Card,7797
ORD008900,CUST03797,2025-06-13,completed,Card,3697
ORD008901,CUST03797,2025-07-18,completed,UPI,1799
ORD008902,CUST03797,2026-03-31,completed,Card,2198
ORD008903,CUST03797,2025-09-04,completed,COD,4697
ORD008904,CUST03798,2026-02-15,completed,UPI,3998
ORD008905,CUST03800,2025-12-15,completed,NetBanking,899
ORD008906,CUST03800,2026-06-18,completed,NetBanking,3198
ORD008907,CUST03800,2026-05-15,completed,COD,1198
ORD008908,CUST03801,2025-07-13,cancelled,UPI,5498
ORD008909,CUST03801,2025-08-03,completed,Card,3898
ORD008910,CUST03801,2026-05-09,completed,Card,2998
ORD008911,CUST03804,2026-02-19,completed,COD,6797
ORD008912,CUST03804,2026-08-12,completed,NetBanking,2499
ORD008913,CUST03804,2025-12-03,completed,Card,2298
ORD008914,CUST03805,2025-10-21,completed,UPI,2499
ORD008915,CUST03807,2026-08-08,completed,NetBanking,3999
ORD008916,CUST03807,2026-03-15,completed,COD,1499
ORD008917,CUST03807,2026-06-28,completed,COD,499
ORD008918,CUST03807,2025-12-16,completed,NetBanking,1598
ORD008919,CUST03807,2025-10-15,completed,UPI,6297
ORD008920,CUST03808,2025-05-03,completed,Card,3597
ORD008921,CUST03808,2026-02-05,completed,UPI,3698
ORD008922,CUST03809,2026-01-12,cancelled,NetBanking,2398
ORD008923,CUST03810,2026-07-31,completed,NetBanking,3197
ORD008924,CUST03810,2025-10-19,cancelled,UPI,2998
ORD008925,CUST03811,2026-02-01,completed,NetBanking,1698
ORD008926,CUST03814,2025-03-03,completed,COD,3397
ORD008927,CUST03815,2026-08-11,completed,NetBanking,4797
ORD008928,CUST03815,2025-04-05,completed,COD,5798
ORD008929,CUST03815,2025-04-05,returned,Card,3498
ORD008930,CUST03815,2026-01-23,completed,NetBanking,2698
ORD008931,CUST03815,2025-04-25,completed,Card,899
ORD008932,CUST03815,2026-02-15,completed,NetBanking,699
ORD008933,CUST03816,2026-03-04,completed,UPI,1299
ORD008934,CUST03816,2025-09-18,completed,COD,5197
ORD008935,CUST03817,2025-05-13,completed,COD,5498
ORD008936,CUST03817,2025-10-02,completed,Card,2499
ORD008937,CUST03817,2025-09-29,completed,NetBanking,1698
ORD008938,CUST03817,2026-02-16,completed,UPI,2998
ORD008939,CUST03817,2025-06-19,completed,UPI,3098
ORD008940,CUST03817,2025-10-26,completed,NetBanking,3999
ORD008941,CUST03817,2025-07-09,completed,NetBanking,2499
ORD008942,CUST03817,2025-06-06,completed,NetBanking,1799
ORD008943,CUST03818,2025-03-30,completed,NetBanking,3198
ORD008944,CUST03819,2026-07-22,completed,UPI,3298
ORD008945,CUST03819,2025-11-02,completed,COD,2998
ORD008946,CUST03819,2025-10-10,returned,Card,2798
ORD008947,CUST03820,2026-08-04,completed,COD,1898
