order_item_id,order_id,product_id,quantity,unit_price
ITEM016322,ORD008846,P004,1,499
ITEM016323,ORD008847,P009,1,1499
ITEM016324,ORD008847,P002,1,3999
ITEM016325,ORD008848,P001,1,2499
ITEM016326,ORD008848,P010,1,899
ITEM016327,ORD008849,P001,1,2499
ITEM016328,ORD008849,P002,1,3999
ITEM016329,ORD008849,P005,1,699
ITEM016330,ORD008850,P006,1,2999
ITEM016331,ORD008850,P005,1,699
ITEM016332,ORD008851,P003,1,1299
ITEM016333,ORD008851,P005,1,699
ITEM016334,ORD008852,P006,1,2999
ITEM016335,ORD008852,P001,1,2499
ITEM016336,ORD008853,P001,1,2499
ITEM016337,ORD008853,P010,1,899
ITEM016338,ORD008854,P007,1,999
ITEM016339,ORD008854,P002,1,3999
ITEM016340,ORD008855,P001,1,2499
ITEM016341,ORD008855,P003,1,1299
ITEM016342,ORD008856,P008,1,1799
ITEM016343,ORD008856,P006,1,2999
ITEM016344,ORD008857,P001,1,2499
ITEM016345,ORD008858,P001,1,2499
ITEM016346,ORD008858,P004,1,499
ITEM016347,ORD008859,P010,1,899
ITEM016348,ORD008859,P002,1,3999
ITEM016349,ORD008859,P008,1,1799
ITEM016350,ORD008860,P001,1,2499
ITEM016351,ORD008860,P009,1,1499
ITEM016352,ORD008860,P004,1,499
ITEM016353,ORD008861,P007,1,999
ITEM016354,ORD008862,P006,1,2999
ITEM016355,ORD008862,P009,1,1499
ITEM016356,ORD008862,P004,1,499
ITEM016357,ORD008863,P001,1,2499
ITEM016358,ORD008863,P005,1,699
ITEM016359,ORD008864,P005,1,699
ITEM016360,ORD008865,P010,1,899
ITEM016361,ORD008866,P001,1,2499
ITEM016362,ORD008866,P009,1,1499
ITEM016363,ORD008866,P008,1,1799
ITEM016364,ORD008867,P001,1,2499
ITEM016365,ORD008867,P005,1,699
ITEM016366,ORD008868,P009,1,1499
ITEM016367,ORD008868,P007,1,999
ITEM016368,ORD008869,P001,1,2499
ITEM016369,ORD008869,P006,1,2999
ITEM016370,ORD008869,P009,1,1499
ITEM016371,ORD008870,P008,1,1799
ITEM016372,ORD008870,P003,1,1299
ITEM016373,ORD008871,P006,1,2999
ITEM016374,ORD008872,P003,1,1299
ITEM016375,ORD008872,P006,1,2999
ITEM016376,ORD008873,P006,1,2999
ITEM016377,ORD008873,P007,1,999
ITEM016378,ORD008874,P001,1,2499
ITEM016379,ORD008875,P001,1,2499
ITEM016380,ORD008876,P005,1,699
ITEM016381,ORD008876,P004,1,499
ITEM016382,ORD008876,P009,1,1499
ITEM016383,ORD008877,P005,1,699
ITEM016384,ORD008878,P003,1,1299
ITEM016385,ORD008879,P001,1,2499
ITEM016386,ORD008879,P006,1,2999
ITEM016387,ORD008880,P008,1,1799
ITEM016388,ORD008880,P001,1,2499
ITEM016389,ORD008881,P001,1,2499
ITEM016390,ORD008881,P010,1,899
ITEM016391,ORD008881,P004,1,499
ITEM016392,ORD008882,P005,1,699
ITEM016393,ORD008883,P008,1,1799
ITEM016394,ORD008883,P009,1,1499
ITEM016395,ORD008883,P005,1,699
ITEM016396,ORD008884,P003,1,1299
ITEM016397,ORD008884,P009,1,1499
ITEM016398,ORD008885,P001,1,2499
ITEM016399,ORD008885,P008,1,1799
ITEM016400,ORD008886,P001,1,2499
ITEM016401,ORD008887,P010,1,899
ITEM016402,ORD008888,P008,1,1799
ITEM016403,ORD008888,P006,1,2999
ITEM016404,ORD008888,P010,1,899
ITEM016405,ORD008889,P003,1,1299
ITEM016406,ORD008889,P005,1,699
ITEM016407,ORD008890,P004,1,499
ITEM016408,ORD008891,P001,1,2499
ITEM016409,ORD008891,P004,1,499
ITEM016410,ORD008892,P009,1,1499
ITEM016411,ORD008892,P006,1,2999
ITEM016412,ORD008893,P010,1,899
ITEM016413,ORD008893,P009,1,1499
ITEM016414,ORD008894,P009,1,1499
ITEM016415,ORD008894,P001,1,2499
ITEM016416,ORD008895,P001,1,2499
ITEM016417,ORD008896,P001,1,2499
ITEM016418,ORD008896,P003,1,1299
ITEM016419,ORD008896,P008,1,1799
ITEM016420,ORD008897,P009,1,1499
ITEM016421,ORD008898,P003,1,1299
ITEM016422,ORD008899,P001,1,2499
ITEM016423,ORD008899,P002,1,3999
ITEM016424,ORD008899,P003,1,1299
ITEM016425,ORD008900,P001,1,2499
ITEM016426,ORD008900,P005,1,699
ITEM016427,ORD008900,P004,1,499
ITEM016428,ORD008901,P008,1,1799
ITEM016429,ORD008902,P010,1,899
ITEM016430,ORD008902,P003,1,1299
ITEM016431,ORD008903,P001,1,2499
ITEM016432,ORD008903,P003,1,1299
ITEM016433,ORD008903,P010,1,899
ITEM016434,ORD008904,P001,1,2499
ITEM016435,ORD008904,P009,1,1499
ITEM016436,ORD008905,P010,1,899
ITEM016437,ORD008906,P001,1,2499
ITEM016438,ORD008906,P005,1,699
ITEM016439,ORD008907,P005,1,699
ITEM016440,ORD008907,P004,1,499
ITEM016441,ORD008908,P001,1,2499
ITEM016442,ORD008908,P006,1,2999
ITEM016443,ORD008909,P006,1,2999
ITEM016444,ORD008909,P010,1,899
ITEM016445,ORD008910,P001,1,2499
ITEM016446,ORD008910,P004,1,499
ITEM016447,ORD008911,P001,1,2499
ITEM016448,ORD008911,P006,1,2999
ITEM016449,ORD008911,P003,1,1299
ITEM016450,ORD008912,P001,1,2499
ITEM016451,ORD008913,P007,1,999
ITEM016452,ORD008913,P003,1,1299
ITEM016453,ORD008914,P001,1,2499
ITEM016454,ORD008915,P002,1,3999
ITEM016455,ORD008916,P009,1,1499
ITEM016456,ORD008917,P004,1,499
ITEM016457,ORD008918,P010,1,899
ITEM016458,ORD008918,P005,1,699
ITEM016459,ORD008919,P008,1,1799
ITEM016460,ORD008919,P002,1,3999
ITEM016461,ORD008919,P004,1,499
ITEM016462,ORD008920,P008,1,1799
ITEM016463,ORD008920,P004,1,499
ITEM016464,ORD008920,P003,1,1299
ITEM016465,ORD008921,P005,1,699
ITEM016466,ORD008921,P006,1,2999
ITEM016467,ORD008922,P009,1,1499
ITEM016468,ORD008922,P010,1,899
ITEM016469,ORD008923,P007,1,999
ITEM016470,ORD008923,P010,1,899
ITEM016471,ORD008923,P003,1,1299
ITEM016472,ORD008924,P001,1,2499
ITEM016473,ORD008924,P004,1,499
ITEM016474,ORD008925,P007,1,999
ITEM016475,ORD008925,P005,1,699
ITEM016476,ORD008926,P005,1,699
ITEM016477,ORD008926,P010,1,899
ITEM016478,ORD008926,P008,1,1799
ITEM016479,ORD008927,P003,1,1299
ITEM016480,ORD008927,P006,1,2999
ITEM016481,ORD008927,P004,1,499
ITEM016482,ORD008928,P002,1,3999
ITEM016483,ORD008928,P008,1,1799
ITEM016484,ORD008929,P004,1,499
ITEM016485,ORD008929,P006,1,2999
ITEM016486,ORD008930,P010,1,899
ITEM016487,ORD008930,P008,1,1799
ITEM016488,ORD008931,P010,1,899
ITEM016489,ORD008932,P005,1,699
ITEM016490,ORD008933,P003,1,1299
ITEM016491,ORD008934,P004,1,499
ITEM016492,ORD008934,P002,1,3999
ITEM016493,ORD008934,P005,1,699
ITEM016494,ORD008935,P001,1,2499
ITEM016495,ORD008935,P006,1,2999
ITEM016496,ORD008936,P001,1,2499
ITEM016497,ORD008937,P007,1,999
ITEM016498,ORD008937,P005,1,699
ITEM016499,ORD008938,P001,1,2499
ITEM016500,ORD008938,P004,1,499
ITEM016501,ORD008939,P008,1,1799
ITEM016502,ORD008939,P003,1,1299
ITEM016503,ORD008940,P002,1,3999
ITEM016504,ORD008941,P001,1,2499
ITEM016505,ORD008942,P008,1,1799
ITEM016506,ORD008943,P001,1,2499
ITEM016507,ORD008943,P005,1,699
ITEM016508,ORD008944,P008,1,1799
ITEM016509,ORD008944,P009,1,1499
ITEM016510,ORD008945,P001,1,2499
ITEM016511,ORD008945,P004,1,499
ITEM016512,ORD008946,P003,1,1299
ITEM016513,ORD008946,P009,1,1499
ITEM016514,ORD008947,P007,1,999
ITEM016515,ORD008947,P010,1,899
ITEM016516,ORD008948,P007,1,999
ITEM016517,ORD008949,P005,1,699
ITEM016518,ORD008949,P004,1,499
ITEM016519,ORD008950,P001,1,2499
ITEM016520,ORD008951,P003,1,1299
ITEM016521,ORD008952,P009,1,1499
ITEM016522,ORD008953,P009,1,1499
ITEM016523,ORD008953,P002,1,3999
ITEM016524,ORD008954,P001,1,2499
ITEM016525,ORD008954,P003,1,1299
ITEM016526,ORD008955,P008,1,1799
ITEM016527,ORD008956,P010,1,899
ITEM016528,ORD008956,P007,1,999
ITEM016529,ORD008957,P001,1,2499
ITEM016530,ORD008957,P004,1,499
ITEM016531,ORD008958,P006,1,2999
ITEM016532,ORD008959,P009,1,1499
ITEM016533,ORD008960,P001,1,2499
ITEM016534,ORD008960,P009,1,1499
ITEM016535,ORD008961,P001,1,2499
ITEM016536,ORD008961,P007,1,999
ITEM016537,ORD008961,P010,1,899
ITEM016538,ORD008962,P001,1,2499
ITEM016539,ORD008963,P007,1,999
ITEM016540,ORD008963,P005,1,699
ITEM016541,ORD008964,P001,1,2499
ITEM016542,ORD008964,P004,1,499
ITEM016543,ORD008965,P001,1,2499
ITEM016544,ORD008965,P007,1,999
ITEM016545,ORD008966,P006,1,2999
ITEM016546,ORD008967,P005,1,699
ITEM016547,ORD008967,P008,1,1799
ITEM016548,ORD008967,P010,1,899
ITEM016549,ORD008968,P001,1,2499
ITEM016550,ORD008969,P007,1,999
ITEM016551,ORD008969,P009,1,1499
ITEM016552,ORD008970,P004,1,499
ITEM016553,ORD008971,P005,1,699
ITEM016554,ORD008971,P001,1,2499
ITEM016555,ORD008972,P005,1,699
ITEM016556,ORD008973,P001,1,2499
ITEM016557,ORD008973,P006,1,2999
ITEM016558,ORD008974,P010,1,899
ITEM016559,ORD008975,P005,1,699
ITEM016560,ORD008975,P009,1,1499
ITEM016561,ORD008976,P006,1,2999
ITEM016562,ORD008976,P001,1,2499
ITEM016563,ORD008977,P002,1,3999
ITEM016564,ORD008977,P009,1,1499
ITEM016565,ORD008978,P003,1,1299
ITEM016566,ORD008978,P004,1,499
ITEM016567,ORD008979,P001,1,2499
ITEM016568,ORD008979,P002,1,3999
ITEM016569,ORD008980,P001,1,2499
ITEM016570,ORD008980,P005,1,699
ITEM016571,ORD008980,P003,1,1299
ITEM016572,ORD008981,P001,1,2499
ITEM016573,ORD008981,P003,1,1299
ITEM016574,ORD008981,P009,1,1499
ITEM016575,ORD008982,P006,1,2999
ITEM016576,ORD008982,P008,1,1799
ITEM016577,ORD008983,P001,1,2499
ITEM016578,ORD008983,P005,1,699
ITEM016579,ORD008984,P001,1,2499
ITEM016580,ORD008984,P004,1,499
ITEM016581,ORD008984,P002,1,3999
ITEM016582,ORD008985,P001,1,2499
ITEM016583,ORD008985,P006,1,2999
ITEM016584,ORD008986,P004,1,499
ITEM016585,ORD008986,P007,1,999
ITEM016586,ORD008987,P007,1,999
ITEM016587,ORD008987,P001,1,2499
ITEM016588,ORD008988,P001,1,2499
ITEM016589,ORD008988,P004,1,499
ITEM016590,ORD008989,P001,1,2499
ITEM016591,ORD008989,P010,1,899
ITEM016592,ORD008990,P007,1,999
ITEM016593,ORD008990,P004,1,499
ITEM016594,ORD008991,P008,1,1799
ITEM016595,ORD008992,P006,1,2999
ITEM016596,ORD008993,P007,1,999
ITEM016597,ORD008994,P009,1,1499
ITEM016598,ORD008995,P010,1,899
ITEM016599,ORD008995,P007,1,999
ITEM016600,ORD008996,P004,1,499
ITEM016601,ORD008996,P001,1,2499
ITEM016602,ORD008997,P010,1,899
ITEM016603,ORD008997,P007,1,999
ITEM016604,ORD008998,P004,1,499
ITEM016605,ORD008998,P007,1,999
ITEM016606,ORD008999,P010,1,899
ITEM016607,ORD008999,P007,1,999
ITEM016608,ORD009000,P001,1,2499
ITEM016609,ORD009001,P001,1,2499
ITEM016610,ORD009001,P009,1,1499
ITEM016611,ORD009001,P008,1,1799
ITEM016612,ORD009002,P001,1,2499
ITEM016613,ORD009002,P002,1,3999
ITEM016614,ORD009003,P008,1,1799
ITEM016615,ORD009003,P004,1,499
ITEM016616,ORD009004,P001,1,2499
ITEM016617,ORD009004,P003,1,1299
ITEM016618,ORD009004,P009,1,1499
ITEM016619,ORD009005,P002,1,3999
ITEM016620,ORD009005,P009,1,1499
ITEM016621,ORD009006,P001,1,2499
ITEM016622,ORD009007,P002,1,3999
ITEM016623,ORD009007,P003,1,1299
ITEM016624,ORD009008,P003,1,1299
ITEM016625,ORD009008,P001,1,2499
ITEM016626,ORD009008,P007,1,999
ITEM016627,ORD009009,P001,1,2499
ITEM016628,ORD009009,P010,1,899
ITEM016629,ORD009010,P001,1,2499
ITEM016630,ORD009011,P009,1,1499
ITEM016631,ORD009011,P002,1,3999
ITEM016632,ORD009012,P002,1,3999
ITEM016633,ORD009012,P006,1,2999
ITEM016634,ORD009013,P005,1,699
ITEM016635,ORD009013,P001,1,2499
ITEM016636,ORD009013,P009,1,1499
ITEM016637,ORD009014,P005,1,699
ITEM016638,ORD009014,P006,1,2999
ITEM016639,ORD009015,P008,1,1799
ITEM016640,ORD009015,P006,1,2999
ITEM016641,ORD009016,P003,1,1299
ITEM016642,ORD009017,P001,1,2499
ITEM016643,ORD009017,P008,1,1799
ITEM016644,ORD009018,P001,1,2499
ITEM016645,ORD009019,P001,1,2499
ITEM016646,ORD009019,P002,1,3999
ITEM016647,ORD009019,P003,1,1299
ITEM016648,ORD009020,P003,1,1299
ITEM016649,ORD009020,P010,1,899
ITEM016650,ORD009020,P002,1,3999
ITEM016651,ORD009021,P006,1,2999
ITEM016652,ORD009021,P007,1,999
ITEM016653,ORD009022,P010,1,899
ITEM016654,ORD009022,P003,1,1299
ITEM016655,ORD009022,P007,1,999
ITEM016656,ORD009023,P002,1,3999
ITEM016657,ORD009024,P001,1,2499
ITEM016658,ORD009025,P010,1,899
ITEM016659,ORD009025,P007,1,999
ITEM016660,ORD009025,P001,1,2499
ITEM016661,ORD009026,P010,1,899
ITEM016662,ORD009026,P005,1,699
ITEM016663,ORD009027,P001,1,2499
ITEM016664,ORD009028,P001,1,2499
ITEM016665,ORD009028,P005,1,699
ITEM016666,ORD009029,P004,1,499
ITEM016667,ORD009030,P001,1,2499
ITEM016668,ORD009031,P006,1,2999
ITEM016669,ORD009031,P009,1,1499
ITEM016670,ORD009031,P003,1,1299
ITEM016671,ORD009032,P001,1,2499
ITEM016672,ORD009032,P003,1,1299
ITEM016673,ORD009033,P007,1,999
ITEM016674,ORD009034,P001,1,2499
ITEM016675,ORD009034,P009,1,1499
ITEM016676,ORD009035,P007,1,999
ITEM016677,ORD009035,P006,1,2999
ITEM016678,ORD009036,P001,1,2499
ITEM016679,ORD009036,P004,1,499
ITEM016680,ORD009037,P006,1,2999
ITEM016681,ORD009038,P006,1,2999
ITEM016682,ORD009038,P010,1,899
ITEM016683,ORD009039,P001,1,2499
ITEM016684,ORD009039,P005,1,699
ITEM016685,ORD009040,P001,1,2499
ITEM016686,ORD009041,P004,1,499
ITEM016687,ORD009042,P002,1,3999
ITEM016688,ORD009043,P001,1,2499
ITEM016689,ORD009044,P004,1,499
ITEM016690,ORD009044,P008,1,1799
ITEM016691,ORD009045,P001,1,2499
ITEM016692,ORD009045,P010,1,899
ITEM016693,ORD009046,P007,1,999
ITEM016694,ORD009047,P001,1,2499
ITEM016695,ORD009048,P004,1,499
ITEM016696,ORD009049,P008,1,1799
ITEM016697,ORD009050,P006,1,2999
ITEM016698,ORD009051,P010,1,899
ITEM016699,ORD009051,P006,1,2999
ITEM016700,ORD009052,P001,1,2499
ITEM016701,ORD009052,P005,1,699
ITEM016702,ORD009052,P009,1,1499
ITEM016703,ORD009053,P005,1,699
ITEM016704,ORD009053,P007,1,999
ITEM016705,ORD009053,P001,1,2499
ITEM016706,ORD009054,P003,1,1299
ITEM016707,ORD009055,P001,1,2499
ITEM016708,ORD009055,P009,1,1499
ITEM016709,ORD009056,P001,1,2499
ITEM016710,ORD009056,P002,1,3999
ITEM016711,ORD009057,P009,1,1499
ITEM016712,ORD009058,P006,1,2999
ITEM016713,ORD009058,P007,1,999
ITEM016714,ORD009059,P001,1,2499
ITEM016715,ORD009059,P003,1,1299
ITEM016716,ORD009060,P001,1,2499
ITEM016717,ORD009061,P001,1,2499
ITEM016718,ORD009062,P004,1,499
ITEM016719,ORD009062,P009,1,1499
ITEM016720,ORD009063,P005,1,699
ITEM016721,ORD009063,P007,1,999
ITEM016722,ORD009064,P003,1,1299
ITEM016723,ORD009064,P001,1,2499
ITEM016724,ORD009064,P010,1,899
ITEM016725,ORD009065,P002,1,3999
ITEM016726,ORD009065,P006,1,2999
ITEM016727,ORD009066,P009,1,1499
ITEM016728,ORD009066,P001,1,2499
ITEM016729,ORD009067,P009,1,1499
ITEM016730,ORD009068,P003,1,1299
ITEM016731,ORD009068,P009,1,1499
ITEM016732,ORD009069,P001,1,2499
ITEM016733,ORD009069,P002,1,3999
ITEM016734,ORD009069,P010,1,899
ITEM016735,ORD009070,P010,1,899
ITEM016736,ORD009071,P005,1,699
ITEM016737,ORD009072,P006,1,2999
ITEM016738,ORD009072,P002,1,3999
ITEM016739,ORD009073,P008,1,1799
ITEM016740,ORD009074,P005,1,699
ITEM016741,ORD009074,P007,1,999
ITEM016742,ORD009075,P001,1,2499
ITEM016743,ORD009076,P008,1,1799
ITEM016744,ORD009076,P009,1,1499
ITEM016745,ORD009077,P008,1,1799
ITEM016746,ORD009078,P009,1,1499
ITEM016747,ORD009079,P006,1,2999
ITEM016748,ORD009079,P002,1,3999
ITEM016749,ORD009079,P003,1,1299
ITEM016750,ORD009080,P006,1,2999
ITEM016751,ORD009081,P004,1,499
ITEM016752,ORD009081,P006,1,2999
ITEM016753,ORD009082,P003,1,1299
ITEM016754,ORD009083,P004,1,499
ITEM016755,ORD009083,P001,1,2499
ITEM016756,ORD009083,P008,1,1799
ITEM016757,ORD009084,P006,1,2999
ITEM016758,ORD009085,P005,1,699
ITEM016759,ORD009085,P008,1,1799
ITEM016760,ORD009086,P010,1,899
ITEM016761,ORD009086,P004,1,499
ITEM016762,ORD009087,P001,1,2499
ITEM016763,ORD009088,P001,1,2499
ITEM016764,ORD009088,P003,1,1299
ITEM016765,ORD009089,P001,1,2499
ITEM016766,ORD009089,P003,1,1299
ITEM016767,ORD009090,P001,1,2499
ITEM016768,ORD009090,P010,1,899
ITEM016769,ORD009091,P005,1,699
ITEM016770,ORD009091,P001,1,2499
ITEM016771,ORD009092,P001,1,2499
ITEM016772,ORD009092,P004,1,499
ITEM016773,ORD009093,P008,1,1799
ITEM016774,ORD009093,P010,1,899
ITEM016775,ORD009094,P004,1,499
ITEM016776,ORD009094,P008,1,1799
ITEM016777,ORD009094,P009,1,1499
ITEM016778,ORD009095,P009,1,1499
ITEM016779,ORD009095,P002,1,3999
ITEM016780,ORD009096,P003,1,1299
ITEM016781,ORD009097,P010,1,899
ITEM016782,ORD009097,P004,1,499
ITEM016783,ORD009098,P001,1,2499
ITEM016784,ORD009098,P004,1,499
ITEM016785,ORD009098,P008,1,1799
ITEM016786,ORD009099,P009,1,1499
ITEM016787,ORD009100,P006,1,2999
ITEM016788,ORD009100,P008,1,1799
ITEM016789,ORD009101,P005,1,699
ITEM016790,ORD009101,P001,1,2499
ITEM016791,ORD009101,P007,1,999
ITEM016792,ORD009102,P010,1,899
ITEM016793,ORD009102,P006,1,2999
ITEM016794,ORD009102,P004,1,499
ITEM016795,ORD009103,P004,1,499
ITEM016796,ORD009103,P008,1,1799
ITEM016797,ORD009104,P010,1,899
ITEM016798,ORD009105,P002,1,3999
ITEM016799,ORD009105,P005,1,699
ITEM016800,ORD009106,P006,1,2999
ITEM016801,ORD009106,P010,1,899
ITEM016802,ORD009107,P010,1,899
ITEM016803,ORD009108,P009,1,1499
ITEM016804,ORD009109,P009,1,1499
ITEM016805,ORD009109,P008,1,1799
ITEM016806,ORD009110,P005,1,699
ITEM016807,ORD009111,P010,1,899
ITEM016808,ORD009111,P006,1,2999
ITEM016809,ORD009112,P004,1,499
ITEM016810,ORD009113,P005,1,699
ITEM016811,ORD009114,P005,1,699
ITEM016812,ORD009115,P001,1,2499
ITEM016813,ORD009115,P004,1,499
ITEM016814,ORD009115,P010,1,899
ITEM016815,ORD009116,P005,1,699
ITEM016816,ORD009116,P003,1,1299
ITEM016817,ORD009116,P008,1,1799
ITEM016818,ORD009117,P003,1,1299
ITEM016819,ORD009117,P008,1,1799
ITEM016820,ORD009118,P009,1,1499
ITEM016821,ORD009119,P001,1,2499
ITEM016822,ORD009119,P003,1,1299
ITEM016823,ORD009120,P005,1,699
ITEM016824,ORD009121,P001,1,2499
ITEM016825,ORD009122,P007,1,999
ITEM016826,ORD009122,P002,1,3999
ITEM016827,ORD009123,P010,1,899
ITEM016828,ORD009123,P005,1,699
ITEM016829,ORD009123,P006,1,2999
ITEM016830,ORD009124,P007,1,999
ITEM016831,ORD009124,P002,1,3999
ITEM016832,ORD009125,P001,1,2499
ITEM016833,ORD009125,P005,1,699
ITEM016834,ORD009126,P002,1,3999
ITEM016835,ORD009127,P001,1,2499
ITEM016836,ORD009127,P006,1,2999
ITEM016837,ORD009128,P006,1,2999
ITEM016838,ORD009128,P002,1,3999
ITEM016839,ORD009128,P008,1,1799
ITEM016840,ORD009129,P004,1,499
ITEM016841,ORD009130,P001,1,2499
ITEM016842,ORD009131,P001,1,2499
ITEM016843,ORD009132,P007,1,999
ITEM016844,ORD009132,P009,1,1499
ITEM016845,ORD009133,P001,1,2499
ITEM016846,ORD009133,P005,1,699
ITEM016847,ORD009133,P007,1,999
ITEM016848,ORD009134,P002,1,3999
ITEM016849,ORD009134,P004,1,499
ITEM016850,ORD009135,P001,1,2499
ITEM016851,ORD009135,P005,1,699
ITEM016852,ORD009136,P009,1,1499
ITEM016853,ORD009136,P002,1,3999
ITEM016854,ORD009137,P003,1,1299
ITEM016855,ORD009138,P008,1,1799
ITEM016856,ORD009138,P007,1,999
ITEM016857,ORD009139,P001,1,2499
ITEM016858,ORD009140,P009,1,1499
ITEM016859,ORD009140,P005,1,699
ITEM016860,ORD009141,P003,1,1299
ITEM016861,ORD009141,P004,1,499
ITEM016862,ORD009142,P004,1,499
ITEM016863,ORD009142,P008,1,1799
ITEM016864,ORD009143,P004,1,499
ITEM016865,ORD009144,P007,1,999
ITEM016866,ORD009144,P006,1,2999
ITEM016867,ORD009145,P003,1,1299
ITEM016868,ORD009146,P002,1,3999
ITEM016869,ORD009147,P005,1,699
ITEM016870,ORD009148,P008,1,1799
ITEM016871,ORD009148,P010,1,899
ITEM016872,ORD009149,P001,1,2499
ITEM016873,ORD009150,P001,1,2499
ITEM016874,ORD009150,P005,1,699
ITEM016875,ORD009151,P001,1,2499
ITEM016876,ORD009151,P003,1,1299
ITEM016877,ORD009152,P005,1,699
ITEM016878,ORD009153,P001,1,2499
ITEM016879,ORD009154,P006,1,2999
ITEM016880,ORD009154,P002,1,3999
ITEM016881,ORD009155,P003,1,1299
ITEM016882,ORD009156,P004,1,499
ITEM016883,ORD009157,P001,1,2499
ITEM016884,ORD009157,P004,1,499
ITEM016885,ORD009158,P004,1,499
ITEM016886,ORD009158,P010,1,899
ITEM016887,ORD009159,P006,1,2999
ITEM016888,ORD009160,P002,1,3999
ITEM016889,ORD009160,P006,1,2999
ITEM016890,ORD009161,P001,1,2499
ITEM016891,ORD009161,P004,1,499
ITEM016892,ORD009162,P008,1,1799
ITEM016893,ORD009162,P007,1,999
ITEM016894,ORD009163,P003,1,1299
ITEM016895,ORD009164,P008,1,1799
ITEM016896,ORD009165,P001,1,2499
ITEM016897,ORD009165,P004,1,499
ITEM016898,ORD009165,P010,1,899
ITEM016899,ORD009166,P008,1,1799
ITEM016900,ORD009166,P001,1,2499
ITEM016901,ORD009167,P004,1,499
ITEM016902,ORD009167,P006,1,2999
ITEM016903,ORD009167,P003,1,1299
ITEM016904,ORD009168,P008,1,1799
ITEM016905,ORD009169,P010,1,899
ITEM016906,ORD009169,P004,1,499
ITEM016907,ORD009170,P001,1,2499
ITEM016908,ORD009170,P004,1,499
ITEM016909,ORD009170,P008,1,1799
ITEM016910,ORD009171,P006,1,2999
ITEM016911,ORD009171,P007,1,999
ITEM016912,ORD009172,P001,1,2499
ITEM016913,ORD009172,P004,1,499
ITEM016914,ORD009173,P010,1,899
ITEM016915,ORD009173,P006,1,2999
ITEM016916,ORD009174,P001,1,2499
ITEM016917,ORD009174,P005,1,699
ITEM016918,ORD009174,P008,1,1799
ITEM016919,ORD009175,P001,1,2499
ITEM016920,ORD009176,P004,1,499
ITEM016921,ORD009176,P009,1,1499
ITEM016922,ORD009176,P001,1,2499
ITEM016923,ORD009177,P001,1,2499
ITEM016924,ORD009177,P004,1,499
ITEM016925,ORD009178,P006,1,2999
ITEM016926,ORD009179,P003,1,1299
ITEM016927,ORD009179,P007,1,999
ITEM016928,ORD009180,P001,1,2499
ITEM016929,ORD009180,P010,1,899
ITEM016930,ORD009181,P010,1,899
ITEM016931,ORD009181,P001,1,2499
ITEM016932,ORD009182,P001,1,2499
ITEM016933,ORD009182,P003,1,1299
ITEM016934,ORD009183,P001,1,2499
ITEM016935,ORD009184,P009,1,1499
ITEM016936,ORD009184,P008,1,1799
ITEM016937,ORD009185,P004,1,499
ITEM016938,ORD009186,P005,1,699
ITEM016939,ORD009186,P007,1,999
ITEM016940,ORD009187,P009,1,1499
ITEM016941,ORD009188,P007,1,999
ITEM016942,ORD009188,P006,1,2999
ITEM016943,ORD009188,P003,1,1299
ITEM016944,ORD009189,P001,1,2499
ITEM016945,ORD009189,P005,1,699
ITEM016946,ORD009189,P007,1,999
ITEM016947,ORD009190,P007,1,999
ITEM016948,ORD009190,P001,1,2499
ITEM016949,ORD009191,P001,1,2499
ITEM016950,ORD009191,P002,1,3999
ITEM016951,ORD009192,P006,1,2999
ITEM016952,ORD009192,P007,1,999
ITEM016953,ORD009193,P001,1,2499
ITEM016954,ORD009193,P009,1,1499
ITEM016955,ORD009194,P009,1,1499
ITEM016956,ORD009194,P003,1,1299
ITEM016957,ORD009195,P003,1,1299
ITEM016958,ORD009196,P009,1,1499
ITEM016959,ORD009196,P007,1,999
ITEM016960,ORD009197,P001,1,2499
ITEM016961,ORD009197,P004,1,499
ITEM016962,ORD009197,P005,1,699
ITEM016963,ORD009198,P005,1,699
ITEM016964,ORD009198,P010,1,899
ITEM016965,ORD009199,P010,1,899
ITEM016966,ORD009199,P008,1,1799
ITEM016967,ORD009200,P005,1,699
ITEM016968,ORD009201,P007,1,999
ITEM016969,ORD009201,P005,1,699
ITEM016970,ORD009202,P001,1,2499
ITEM016971,ORD009203,P009,1,1499
ITEM016972,ORD009204,P001,1,2499
ITEM016973,ORD009204,P009,1,1499
ITEM016974,ORD009204,P006,1,2999
ITEM016975,ORD009205,P001,1,2499
ITEM016976,ORD009205,P008,1,1799
ITEM016977,ORD009206,P001,1,2499
ITEM016978,ORD009207,P003,1,1299
ITEM016979,ORD009207,P001,1,2499
ITEM016980,ORD009207,P006,1,2999
ITEM016981,ORD009208,P001,1,2499
ITEM016982,ORD009208,P002,1,3999
ITEM016983,ORD009208,P004,1,499
ITEM016984,ORD009209,P001,1,2499
ITEM016985,ORD009210,P004,1,499
ITEM016986,ORD009210,P010,1,899
ITEM016987,ORD009211,P004,1,499
ITEM016988,ORD009211,P003,1,1299
ITEM016989,ORD009212,P001,1,2499
ITEM016990,ORD009213,P001,1,2499
ITEM016991,ORD009213,P005,1,699
ITEM016992,ORD009213,P010,1,899
ITEM016993,ORD009214,P001,1,2499
ITEM016994,ORD009214,P004,1,499
ITEM016995,ORD009215,P009,1,1499
ITEM016996,ORD009215,P007,1,999
ITEM016997,ORD009216,P003,1,1299
ITEM016998,ORD009217,P001,1,2499
